sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,house_type_id,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,District_code
163.0,4,3,8,2432,1,False,False,True,True,True,False,True,True,False,True,False,True,True,7
200.0,4,2,8,1966,3,False,True,False,True,True,False,True,False,False,True,False,False,True,7
57.0,2,1,1,780,1,False,False,False,True,True,False,False,True,False,False,False,False,False,7
32.0,1,1,10,646,1,False,False,True,True,True,False,False,False,False,False,False,False,False,7
60.0,1,1,2,755,1,False,True,False,True,True,False,False,False,False,False,False,False,False,7
130.0,3,2,2,1712,1,False,False,True,True,True,False,True,True,False,True,False,True,True,7
87.0,3,1,10,979,1,False,False,False,True,True,False,False,False,False,False,True,True,False,7
92.0,2,1,3,1346,3,False,True,True,True,True,False,False,True,True,True,False,True,False,7
92.0,2,1,2,1225,1,False,True,True,True,True,False,False,True,False,True,False,True,False,7
92.0,3,1,1,1200,1,False,True,True,True,True,False,False,True,False,True,False,True,False,7
200.0,4,3,3,2170,1,False,False,True,True,True,False,True,True,False,True,False,True,True,7
63.0,3,1,2,816,1,False,True,False,False,True,False,False,False,True,False,False,False,False,7
60.0,3,1,4,705,1,False,False,False,True,True,False,False,False,False,False,False,False,False,7
58.0,3,1,1,650,1,False,False,False,False,True,False,False,True,False,False,False,False,False,7
55.0,1,1,2,964,3,False,False,False,False,True,False,False,False,False,False,False,False,False,7
56.0,2,1,2,1187,1,False,True,True,True,True,False,True,False,False,False,True,True,True,7
30.0,1,1,10,689,1,False,True,True,False,True,False,False,False,False,False,False,False,False,7
30.0,1,1,10,666,1,False,True,True,False,True,False,False,False,False,False,False,False,False,7
30.0,1,1,10,686,1,False,True,True,False,True,False,False,False,False,False,False,False,False,7
45.0,1,1,4,686,1,False,False,False,False,True,False,False,False,False,False,False,False,False,7
54.0,2,1,1,798,1,False,True,True,True,True,False,False,False,False,False,False,False,False,7
56.0,1,1,10,762,1,False,True,True,True,True,False,False,False,False,True,False,False,True,7
52.0,1,1,2,827,1,False,True,True,True,True,False,False,False,False,True,False,False,True,7
95.0,2,2,3,1416,1,False,True,True,False,True,False,False,False,False,False,True,False,False,7
51.0,2,1,10,561,1,False,True,False,False,True,False,False,False,False,False,False,False,False,7
60.0,2,1,10,795,1,False,False,True,False,False,False,False,False,False,False,True,False,False,7
60.0,2,1,3,868,1,False,False,False,False,True,False,False,False,False,False,False,False,False,7
100.0,3,2,3,1496,1,False,False,True,True,True,False,False,False,False,True,False,False,True,7
80.0,3,1,2,1081,1,False,True,False,True,True,False,False,True,False,False,True,False,False,7
102.0,3,2,1,1161,1,False,False,True,True,True,False,False,True,False,False,False,False,True,7
75.0,2,1,3,1009,1,False,False,True,True,True,False,False,False,False,False,False,False,True,7
250.0,3,2,8,2516,3,False,True,True,True,True,False,True,True,False,True,False,True,True,7
50.0,2,1,2,798,1,False,True,False,True,True,False,False,False,False,False,False,False,False,7
90.0,3,2,4,1275,1,False,True,True,True,True,False,False,False,False,False,True,True,True,7
80.0,3,1,7,871,1,False,False,True,True,True,False,False,True,False,False,False,False,False,7
47.0,2,1,2,705,1,False,False,False,False,True,False,False,False,False,False,False,False,False,7
60.0,2,1,4,780,1,False,True,False,True,True,False,False,False,True,False,False,True,False,7
60.0,3,1,1,851,1,False,False,False,True,True,False,False,False,False,False,False,False,False,7
42.0,1,1,1,1161,1,False,True,True,True,True,False,True,True,False,True,True,False,True,7
108.0,3,2,4,1610,1,False,True,True,True,True,False,True,False,False,True,True,False,True,7
58.0,3,1,10,762,1,False,False,False,True,True,False,False,False,False,False,False,False,False,7
90.0,3,1,8,1122,2,False,False,True,True,True,False,False,False,False,False,False,True,False,7
50.0,1,1,10,833,1,False,True,False,True,True,False,False,False,False,True,True,False,False,7
133.0,3,2,2,2275,1,False,True,True,False,True,False,True,True,True,True,False,True,True,7
64.0,2,1,4,929,1,False,False,True,True,True,False,False,True,False,False,False,True,False,7
70.0,3,1,4,762,1,False,False,True,False,False,False,False,True,False,False,False,False,False,7
80.0,3,1,8,851,1,False,False,True,True,True,False,False,False,False,False,True,False,False,7
70.0,2,1,10,833,1,False,True,True,True,True,False,False,True,False,False,True,False,False,7
72.0,3,1,2,833,1,False,True,False,False,False,False,False,False,False,False,False,False,False,7
69.0,2,1,3,1174,1,False,True,True,True,True,False,False,True,False,True,False,False,False,7
74.0,3,1,1,940,1,False,True,True,True,True,False,False,False,True,False,False,False,False,7
70.0,2,1,2,1009,1,False,False,True,True,True,False,False,True,False,False,False,False,True,7
76.0,3,1,7,851,1,False,False,True,True,True,False,False,False,False,False,True,False,False,7
100.0,3,1,2,1122,1,False,True,False,False,True,False,False,True,True,False,False,False,False,7
75.0,3,1,3,1007,1,False,False,True,True,False,False,False,False,True,True,False,False,False,7
70.0,2,1,3,851,1,False,False,False,False,True,False,False,False,False,False,False,False,False,7
110.0,3,2,1,1897,1,False,False,False,True,True,False,True,True,True,True,False,True,True,7
79.0,2,1,6,1299,1,False,True,True,True,True,False,False,True,False,False,False,False,False,7
306.0,5,4,1,2165,1,False,True,True,True,True,False,True,True,False,True,False,True,True,7
65.0,3,1,3,721,1,False,False,False,False,True,False,False,False,False,False,False,False,False,7
93.0,2,2,7,1299,3,False,True,True,True,True,False,False,False,False,False,True,False,False,7
106.0,3,2,2,1225,1,False,True,True,True,True,False,False,True,False,True,False,False,True,7
54.0,1,1,1,917,1,False,False,False,False,True,False,False,False,False,False,False,False,False,7
90.0,2,2,4,1094,1,False,True,True,True,True,False,False,False,False,True,False,True,True,7
62.0,2,1,3,805,1,False,True,True,False,True,False,False,False,False,False,False,True,False,7
64.0,2,1,7,964,1,False,False,False,True,True,False,False,False,False,False,False,False,False,7
95.0,3,2,3,780,1,False,False,False,False,True,False,False,True,False,False,False,False,False,7
79.0,3,1,2,1161,1,False,False,True,True,True,False,False,True,False,False,False,True,False,7
74.0,4,1,5,725,1,False,False,False,False,True,False,False,False,False,False,False,False,False,7
148.0,3,3,3,1873,1,False,True,True,True,True,False,False,False,False,True,False,True,True,7
64.0,1,1,1,1069,1,False,False,False,True,False,False,False,False,False,False,False,False,False,7
53.0,1,1,1,884,1,False,False,True,True,True,False,False,False,True,True,False,False,False,7
55.0,1,1,3,1108,1,False,True,True,True,True,False,True,False,False,True,True,True,True,7
60.0,2,1,3,798,1,False,True,False,False,True,False,False,False,False,False,False,False,False,7
188.0,4,2,3,2103,1,False,True,True,True,True,False,True,False,False,True,False,True,False,7
148.0,4,2,8,1966,3,False,True,True,True,True,False,True,True,False,True,True,True,True,7
80.0,2,1,3,851,1,False,False,True,False,True,False,False,False,False,False,False,True,False,7
90.0,2,1,3,1225,2,False,True,True,True,True,False,False,True,True,True,False,True,False,7
65.0,3,1,3,816,1,False,True,False,False,True,False,False,True,False,False,False,False,True,7
58.0,3,1,2,702,1,False,False,False,False,True,False,False,False,False,False,False,False,False,7
135.0,3,2,2,1633,1,False,False,False,False,True,False,False,False,True,True,False,True,True,7
99.0,3,2,3,1200,1,False,False,True,True,True,False,False,True,False,True,False,False,True,7
70.0,0,1,10,762,1,False,False,True,False,False,False,False,False,False,True,False,False,False,7
68.0,3,1,10,762,1,False,False,False,False,False,False,False,False,False,False,False,False,False,7
74.0,2,1,1,901,1,False,False,True,True,True,False,False,True,False,False,False,False,False,7
68.0,3,1,1,881,1,False,False,True,False,True,False,False,True,False,False,False,False,False,7
51.0,2,1,2,740,1,False,True,True,True,True,False,False,False,False,False,False,False,False,7
45.0,1,1,3,1213,3,False,True,True,True,True,False,False,True,True,False,False,False,True,7
122.0,4,2,1,1779,1,False,False,True,True,True,False,True,False,False,False,True,True,False,7
70.0,2,1,10,780,1,False,False,True,True,True,False,False,False,False,False,True,False,False,7
88.0,3,1,1,987,1,False,False,False,True,True,False,False,False,False,False,False,True,False,7
70.0,2,1,1,837,1,False,False,True,False,True,False,False,True,False,False,False,False,False,7
78.0,3,1,4,1122,1,False,True,True,True,True,False,False,True,False,False,False,False,False,7
60.0,2,1,10,795,1,False,False,False,False,True,False,False,False,False,True,False,False,False,7
163.0,3,3,9,2126,2,False,True,True,True,True,False,True,True,False,True,False,False,True,7
67.0,2,1,10,871,1,False,False,False,True,False,False,False,False,False,False,False,False,False,7
148.0,3,2,1,2417,1,False,True,False,True,True,False,True,False,False,True,False,True,True,7
60.0,1,1,1,901,1,False,True,True,True,True,False,False,False,True,True,False,False,False,7
68.0,3,1,10,744,1,False,False,False,False,True,False,False,False,False,False,False,False,False,7
51.0,2,1,10,604,1,False,False,False,True,True,False,False,False,False,False,False,False,False,7
69.0,3,1,4,958,1,False,False,False,False,True,False,False,True,False,False,False,False,False,7
134.0,4,2,8,1644,1,False,False,False,True,True,False,False,True,False,False,False,False,True,7
115.0,3,2,3,1250,1,False,True,True,True,True,False,False,True,False,False,False,False,False,7
60.0,3,1,8,901,1,False,False,True,True,True,False,False,True,False,False,False,False,False,7
130.0,4,2,2,1576,1,False,False,True,False,True,False,True,True,False,False,False,True,True,7
60.0,1,1,1,951,1,False,True,True,True,True,False,False,False,True,False,False,False,False,7
112.0,3,2,1,1161,1,False,False,True,True,True,False,False,True,False,False,False,False,True,7
76.0,3,1,11,933,1,False,False,False,True,False,False,False,False,False,False,False,False,False,7
34.0,1,1,10,604,1,False,True,False,False,True,False,False,False,False,False,False,False,False,7
62.0,1,1,5,1148,1,False,True,True,True,True,False,True,False,True,False,False,True,False,7
79.0,3,1,3,833,1,False,True,False,True,True,False,False,True,False,False,False,False,False,7
79.0,2,2,2,1067,1,False,True,False,True,True,False,False,True,False,False,False,False,False,7
100.0,3,1,1,1781,1,False,False,True,True,False,False,False,False,False,False,False,False,False,7
91.0,3,2,2,1325,1,False,False,True,True,True,False,False,False,False,False,False,False,False,7
78.0,1,1,1,1009,1,False,True,False,True,True,False,False,True,False,False,False,False,False,7
180.0,0,1,10,1262,2,False,True,False,True,True,False,True,False,False,True,False,False,True,7
158.0,3,2,1,1885,1,False,False,True,True,True,False,True,False,False,False,False,True,True,7
97.0,2,2,1,1197,1,False,True,True,True,True,False,False,True,False,True,False,False,False,7
125.0,3,2,2,1966,1,False,False,True,True,True,False,True,True,False,True,False,True,True,7
94.0,3,2,10,1081,1,False,False,False,True,True,False,False,False,False,False,False,True,False,7
158.0,4,3,1,2333,1,False,True,True,True,True,False,True,False,False,True,True,False,True,7
60.0,2,1,3,917,1,False,True,False,False,True,False,False,True,False,False,False,True,False,7
80.0,2,1,11,1218,1,False,False,True,False,True,False,False,True,False,False,False,True,False,7
130.0,2,1,1,2509,1,False,True,True,True,True,False,True,False,False,False,True,True,True,7
160.0,4,3,2,1850,1,False,True,True,True,True,False,False,True,False,False,False,False,True,7
138.0,4,2,10,1200,1,False,True,True,True,True,False,False,True,True,True,False,True,False,7
175.0,4,3,11,1553,2,False,True,True,False,True,False,False,False,False,False,False,False,False,7
112.0,3,1,4,1086,1,False,False,False,False,True,False,False,True,True,True,False,False,True,7
200.0,5,4,3,2331,2,False,True,True,True,True,False,True,False,False,True,False,True,True,7
52.0,2,1,1,847,1,False,False,False,False,True,False,False,False,False,False,False,False,False,7
34.0,1,1,10,604,1,False,True,False,False,True,False,False,False,False,False,False,False,False,7
76.0,3,1,5,933,1,False,False,False,True,False,False,False,False,False,False,False,False,False,7
42.0,2,1,10,604,1,False,False,False,False,False,False,False,False,False,False,False,False,False,7
60.0,2,1,11,604,1,False,False,False,False,False,False,False,False,False,False,False,False,False,7
75.0,4,1,11,773,1,False,False,False,False,True,False,False,True,False,False,False,False,False,7
62.0,3,1,3,705,1,False,False,False,True,True,False,False,False,False,False,False,False,False,7
55.0,2,2,11,702,1,False,True,True,False,True,False,False,False,False,False,False,False,True,7
200.0,3,3,5,2295,1,False,False,True,True,True,False,True,True,False,True,False,True,True,7
54.0,1,1,2,1200,1,False,False,True,True,True,False,True,False,False,False,False,True,False,7
137.0,4,3,3,1804,1,False,False,True,True,True,False,True,True,True,False,False,True,True,7
55.0,1,1,2,1009,1,False,True,True,True,True,False,False,False,False,False,False,False,False,7
46.0,1,1,11,1204,1,False,False,False,True,False,False,True,False,False,False,False,True,False,7
65.0,2,1,3,833,1,False,True,False,False,True,False,False,True,False,False,False,False,False,7
52.0,2,1,1,650,1,False,False,False,False,True,False,False,True,False,False,False,False,False,7
159.0,3,2,1,2012,1,False,False,True,True,True,False,True,False,False,False,False,True,True,7
60.0,1,1,1,901,1,False,False,True,True,True,False,False,True,True,False,True,False,False,7
66.0,3,1,3,766,1,False,False,True,True,False,False,False,True,False,False,False,False,False,7
108.0,3,2,3,1083,1,False,True,True,False,True,False,False,True,False,False,False,False,False,7
77.0,2,1,2,994,1,False,True,True,True,True,False,False,True,False,True,True,False,False,7
90.0,3,2,10,1119,1,False,False,True,True,True,False,False,True,False,False,False,False,True,7
59.0,2,1,11,650,1,False,False,False,False,False,False,False,False,False,False,False,False,False,7
80.0,3,2,1,1024,1,False,False,False,True,True,False,False,False,False,False,False,False,False,7
62.0,2,1,10,1094,1,False,False,True,True,True,False,True,False,False,False,True,False,False,7
225.0,5,3,2,2514,1,False,True,True,True,True,False,False,True,False,True,False,True,True,7
88.0,2,2,2,1342,1,False,True,True,True,True,False,True,False,False,True,True,True,False,7
300.0,5,3,4,2165,2,False,True,True,True,True,False,True,True,False,True,False,True,True,7
140.0,2,2,6,1485,2,False,True,True,True,True,False,True,True,False,True,False,False,True,7
62.0,2,1,5,666,1,False,True,False,False,True,False,False,False,False,False,False,True,False,7
