title,sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,buy_price,house_type_id,is_renewal_needed,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,Neighborhood_code,Neighborhood_name,District_code,District_name
Piso en venta en calle de juan sanchez,108.0,3,2,2,1610,475000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,E,True,53, Peñagrande,8, Fuencarral
"Piso en venta en calle Mirallos, 12",133.0,3,3,2,1758,540000,Pisos,False,False,True,True,True,True,False,False,True,False,True,False,False,D,True,51, Las Tablas,8, Fuencarral
Piso en venta en calle de Ponferrada,50.0,2,1,Otro,621,119000,Pisos,False,False,False,False,True,False,False,False,False,False,False,True,False,no indicado,False,54, Pilar,8, Fuencarral
" Casa o chalet independiente en venta en calle Laguna Grande, 16",405.0,5,3,Otro,-39023,2100920,Casa o chalet,False,False,True,True,False,False,False,False,False,True,False,False,False,en trámite,False,56, Mirasierra,8, Fuencarral
 Chalet adosado en venta en Peñagrande,505.0,6,5,Otro,2512,995000,Casa o chalet,False,False,True,False,False,False,False,True,False,False,False,False,False,E,True,53, Peñagrande,8, Fuencarral
"Piso en venta en calle Chapinería, 3",200.0,5,5,4,2463,884000,Pisos,False,True,True,True,True,True,False,True,True,False,True,False,False,no indicado,True,49, Fuentelarreina,8, Fuencarral
"Dúplex en venta en calle Chapinería, 3",145.0,2,3,Otro,2040,662000,Dúplex,False,True,True,True,True,True,False,True,True,False,True,False,False,no indicado,True,49, Fuentelarreina,8, Fuencarral
Piso en venta en Gavilanes,203.0,4,3,3,2126,700000,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,49, Fuentelarreina,8, Fuencarral
Piso en venta en plaza de Verín,61.0,2,1,7,851,179999,Pisos,True,False,False,False,True,True,False,False,True,False,False,True,False,no indicado,False,54, Pilar,8, Fuencarral
Piso en venta en plaza de Padrón,56.0,2,1,5,868,185000,Pisos,True,False,True,False,True,True,False,False,False,False,False,True,False,no indicado,False,54, Pilar,8, Fuencarral
"Piso en venta en calle de Fermín Caballero, 44",129.0,3,2,4,1382,375000,Pisos,True,False,False,True,True,True,False,True,True,False,False,False,False,E,False,50, La Paz,8, Fuencarral
Piso en venta en plaza de Padrón,66.0,3,1,Otro,917,199999,Pisos,True,False,False,False,False,True,False,False,True,False,True,True,False,no indicado,False,54, Pilar,8, Fuencarral
Piso en venta en calle de Ribadavia,106.0,3,2,Otro,1200,299999,Pisos,False,False,False,False,True,True,False,False,True,False,True,True,True,no indicado,False,54, Pilar,8, Fuencarral
Piso en venta en Fuentelarreina,184.0,4,4,1,2012,650000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,en trámite,True,49, Fuentelarreina,8, Fuencarral
"Dúplex en venta en calle de Riscos de Polanco, 6",195.0,5,3,6,2103,690000,Dúplex,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,53, Peñagrande,8, Fuencarral
Piso en venta en avenida de Monforte de Lemos,58.0,2,1,7,948,210000,Pisos,False,False,False,True,True,True,False,False,True,False,False,False,False,E,False,54, Pilar,8, Fuencarral
"Piso en venta en calle de la Costa Brava, 33 Bis",224.0,5,4,4,-1225,1450000,Pisos,False,False,False,False,True,True,False,True,True,False,True,False,True,en trámite,True,56, Mirasierra,8, Fuencarral
"Piso en venta en calle Redecilla del Camino, 9",127.0,4,2,2,1689,510000,Pisos,False,False,False,False,True,True,False,False,False,False,False,False,False,no indicado,False,51, Las Tablas,8, Fuencarral
Piso en venta en Tres Olivos - Valverde,48.0,1,1,Otro,609,116000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,E,False,55, Tres Olivos,8, Fuencarral
Piso en venta en plaza de Corcubión,62.0,2,1,2,851,180000,Pisos,True,False,False,False,True,True,False,False,False,False,False,False,False,en trámite,False,54, Pilar,8, Fuencarral
Piso en venta en Arroyo del Fresno,88.0,2,2,1,1485,420000,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,48, Arroyo del Fresno,8, Fuencarral
Piso en venta en La Paz,220.0,5,4,5,2510,998000,Pisos,False,False,True,True,True,True,False,True,True,False,False,False,True,en trámite,True,50, La Paz,8, Fuencarral
 Casa o chalet en venta en Peñagrande,400.0,6,5,Otro,2509,1000000,Casa o chalet,False,False,False,False,False,False,False,True,True,False,False,False,False,en trámite,False,53, Peñagrande,8, Fuencarral
 Chalet adosado en venta en Mirasierra,305.0,5,5,Otro,1975,1187500,Casa o chalet,True,False,False,True,False,False,True,True,True,False,True,False,False,en trámite,True,56, Mirasierra,8, Fuencarral
 Chalet adosado en venta en Arnedillo,252.0,4,3,Otro,2457,1050000,Casa o chalet,False,False,False,True,False,False,True,True,True,True,True,False,False,en trámite,True,52, Montecarmelo,8, Fuencarral
Piso en venta en Pilar,60.0,2,1,8,917,200000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,False,en trámite,False,54, Pilar,8, Fuencarral
"Piso en venta en calle Afueras a Valverde, 29",83.0,2,2,2,910,198000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,E,False,55, Tres Olivos,8, Fuencarral
Piso en venta en plaza de Tuy,52.0,2,1,Otro,744,150000,Pisos,True,False,False,False,True,True,False,False,True,False,True,False,False,en trámite,False,54, Pilar,8, Fuencarral
Piso en venta en calle de Ramón Gómez de la Serna,92.0,3,1,4,1370,370000,Pisos,False,False,False,True,True,False,False,True,True,False,True,False,True,en trámite,False,53, Peñagrande,8, Fuencarral
Piso en venta en calle Julio Montero,61.0,2,1,3,666,130000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,55, Tres Olivos,8, Fuencarral
Piso en venta en Tres Olivos - Valverde,60.0,1,1,Otro,901,195000,Pisos,False,False,True,False,True,True,False,False,False,False,True,False,False,D,True,55, Tres Olivos,8, Fuencarral
 Casa o chalet en venta en Peñagrande,500.0,6,5,Otro,2374,1090000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,True,False,False,no indicado,True,53, Peñagrande,8, Fuencarral
" Chalet pareado en venta en calle Fortín, 5",100.0,4,1,Otro,1370,370000,Casa o chalet,True,False,False,False,False,False,False,False,False,False,False,False,False,en trámite,False,47, El Pardo,8, Fuencarral
 Chalet pareado en venta en avenida del Cardenal Herrera Oria,376.0,6,5,Otro,2421,1070000,Casa o chalet,False,False,True,True,False,False,True,True,True,True,True,True,False,A,True,53, Peñagrande,8, Fuencarral
 Casa o chalet en venta en Peñagrande,64.0,1,1,Otro,945,209000,Casa o chalet,False,False,True,True,False,False,False,False,False,False,True,False,False,en trámite,False,53, Peñagrande,8, Fuencarral
Piso en venta en calle de San Dacio,60.0,3,1,3,698,138000,Pisos,True,False,False,False,False,True,False,False,False,False,True,False,False,en trámite,False,55, Tres Olivos,8, Fuencarral
Piso en venta en Peñagrande,115.0,3,2,1,1414,389000,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,False,en trámite,True,53, Peñagrande,8, Fuencarral
"Piso en venta en calle de Nuria, 78",236.0,5,3,6,2504,930000,Pisos,False,False,False,True,True,True,False,True,True,False,False,False,True,no indicado,True,56, Mirasierra,8, Fuencarral
Piso en venta en Pilar,59.0,2,1,Otro,1038,240000,Pisos,False,False,False,False,True,False,False,False,False,False,False,False,False,en trámite,False,54, Pilar,8, Fuencarral
 Casa o chalet independiente en venta en Mirasierra,682.0,5,5,Otro,-425334,3300000,Casa o chalet,False,False,True,True,False,False,True,True,True,True,True,False,False,E,True,56, Mirasierra,8, Fuencarral
 Chalet adosado en venta en Mirasierra,330.0,6,5,Otro,1313,1275000,Casa o chalet,False,False,True,True,False,False,True,True,True,True,True,False,False,D,True,56, Mirasierra,8, Fuencarral
"Piso en venta en calle de la Costa Brava, 7",189.0,4,2,1,1873,590000,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,56, Mirasierra,8, Fuencarral
"Piso en venta en calle de la Masó, 1",204.0,4,3,5,2417,850000,Pisos,False,False,False,True,True,True,False,True,True,False,False,False,True,C,True,56, Mirasierra,8, Fuencarral
 Chalet adosado en venta en calle Pena Dorada,303.0,4,5,Otro,2402,840000,Casa o chalet,False,False,True,True,False,False,True,False,False,False,False,False,False,en trámite,True,56, Mirasierra,8, Fuencarral
Piso en venta en Las Tablas,131.0,3,2,3,1779,549000,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,False,51, Las Tablas,8, Fuencarral
 Chalet adosado en venta en Tres Olivos - Valverde,250.0,4,3,Otro,2245,755000,Casa o chalet,False,False,False,True,False,False,True,False,True,False,True,False,False,en trámite,True,55, Tres Olivos,8, Fuencarral
Piso en venta en Peñagrande,63.0,2,1,Otro,881,189000,Pisos,True,False,False,False,True,False,False,False,False,False,False,True,False,G,False,53, Peñagrande,8, Fuencarral
"Piso en venta en calle Virgen de Aranzazu, 1",94.0,3,2,8,1180,292000,Pisos,False,False,True,True,True,True,False,False,True,False,True,True,False,E,True,55, Tres Olivos,8, Fuencarral
Piso en venta en Tres Olivos - Valverde,85.0,2,1,Otro,913,199000,Pisos,False,False,True,False,True,True,False,False,False,False,True,False,False,E,False,55, Tres Olivos,8, Fuencarral
 Casa o chalet independiente en venta en Fuentelarreina,955.0,6,5,Otro,-128137,2600000,Casa o chalet,True,False,False,False,False,False,True,True,True,False,False,False,False,en trámite,True,49, Fuentelarreina,8, Fuencarral
Piso en venta en calle de Ponferrada,79.0,3,1,1,994,225000,Pisos,False,False,False,True,True,True,False,False,True,False,False,True,False,en trámite,False,54, Pilar,8, Fuencarral
Piso en venta en calle de La Bañeza,60.0,2,1,1,917,200000,Pisos,True,False,False,False,True,True,False,False,True,False,True,False,False,en trámite,False,54, Pilar,8, Fuencarral
 Casa o chalet independiente en venta en calle Cabo López Martínez,129.0,4,2,Otro,1873,590000,Casa o chalet,True,False,True,True,False,False,True,True,True,True,True,False,False,E,True,47, El Pardo,8, Fuencarral
"Ático en venta en San juan de Ortega, 20",175.0,3,2,6,2010,649000,Áticos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,51, Las Tablas,8, Fuencarral
"Piso en venta en Urb. Montecarmelo Everyprop.com, Montecarmelo",185.0,4,3,3,2315,790000,Pisos,False,False,True,True,True,True,False,True,True,True,True,False,True,B,True,52, Montecarmelo,8, Fuencarral
"Piso en venta en Urb. Montecarmelo Everyprop.com, Montecarmelo",110.0,2,2,3,1781,550000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,B,True,52, Montecarmelo,8, Fuencarral
 Chalet adosado en venta en calle Antonia Baena,414.0,5,5,Otro,2417,850000,Casa o chalet,False,False,False,True,False,False,True,True,True,False,False,False,False,D,True,53, Peñagrande,8, Fuencarral
Piso en venta en Mirasierra,198.0,3,3,7,2330,798000,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,56, Mirasierra,8, Fuencarral
Piso en venta en Pilar,55.0,2,1,4,830,174000,Pisos,True,False,False,False,True,False,False,False,True,False,False,False,False,no indicado,False,54, Pilar,8, Fuencarral
Piso en venta en Montecarmelo,121.0,3,2,1,1781,550000,Pisos,False,False,True,True,True,True,False,True,False,False,False,False,False,en trámite,True,52, Montecarmelo,8, Fuencarral
Piso en venta en calle la Isla de Tabarca,84.0,3,1,7,1108,265000,Pisos,True,False,False,True,True,True,False,False,True,False,False,True,False,en trámite,False,53, Peñagrande,8, Fuencarral
"Piso en venta en calle de las Islas Marshall, 3",73.0,3,1,1,1038,240000,Pisos,False,False,False,True,True,True,False,False,True,False,False,False,False,no indicado,False,53, Peñagrande,8, Fuencarral
"Piso en venta en avenida del Monasterio de Silos, 36",144.0,3,2,3,2081,680000,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,52, Montecarmelo,8, Fuencarral
"Piso en venta en calle de la Costa Brava, 33 Bis",219.0,5,5,3,2165,1150000,Pisos,False,False,True,True,True,True,False,True,True,False,True,False,True,E,True,56, Mirasierra,8, Fuencarral
"Piso en venta en calle de la Costa Brava, 14",300.0,6,5,4,-835,1430000,Pisos,False,False,True,True,True,True,False,True,True,False,True,False,True,en trámite,True,56, Mirasierra,8, Fuencarral
Piso en venta en Pilar,76.0,3,1,1,1052,245000,Pisos,True,False,False,False,True,True,False,False,True,False,False,True,False,G,False,54, Pilar,8, Fuencarral
Piso en venta en calle Cerrillo,96.0,3,2,Bajo,1032,238000,Pisos,False,False,False,True,False,True,False,False,False,False,False,False,False,en trámite,False,55, Tres Olivos,8, Fuencarral
Piso en venta en calle del Monasterio de las Batuecas,109.0,2,2,1,1642,489000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,en trámite,True,52, Montecarmelo,8, Fuencarral
Piso en venta en Las Tablas,136.0,3,2,1,1804,560000,Pisos,False,False,True,True,True,True,False,True,False,True,True,True,True,en trámite,True,51, Las Tablas,8, Fuencarral
"Piso en venta en calle de Valle de la Fuenfría, 4",205.0,3,3,6,2324,795000,Pisos,False,False,True,True,True,True,False,True,True,True,True,True,True,en trámite,True,56, Mirasierra,8, Fuencarral
Piso en venta en Pilar,67.0,3,1,1,979,220000,Pisos,False,False,False,False,True,True,False,False,True,False,False,False,False,en trámite,False,54, Pilar,8, Fuencarral
Piso en venta en Pilar,187.0,5,2,Bajo,1275,330000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,False,en trámite,False,54, Pilar,8, Fuencarral
 Casa o chalet independiente en venta en Fuentelarreina,675.0,6,5,Otro,-27054,1980000,Casa o chalet,True,False,False,True,False,False,True,True,False,False,True,False,False,E,True,49, Fuentelarreina,8, Fuencarral
 Casa o chalet independiente en venta en Fuentelarreina,879.0,6,5,Otro,-188041,2800000,Casa o chalet,False,False,True,False,False,False,True,True,True,False,True,False,False,D,True,49, Fuentelarreina,8, Fuencarral
 Chalet adosado en venta en Peñagrande,420.0,6,5,Otro,1059,1300000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,False,False,False,D,True,53, Peñagrande,8, Fuencarral
 Chalet pareado en venta en Peñagrande,400.0,5,5,Otro,2517,975000,Casa o chalet,False,False,False,False,False,False,False,False,False,False,False,False,False,en trámite,False,53, Peñagrande,8, Fuencarral
Piso en venta en Fuentelarreina,365.0,4,5,1,2512,995000,Pisos,False,False,False,False,True,True,False,False,False,False,False,False,False,D,True,49, Fuentelarreina,8, Fuencarral
Dúplex en venta en Fuentelarreina,330.0,4,4,Bajo,1900,1200000,Dúplex,False,False,False,True,True,True,False,False,True,False,False,False,False,en trámite,False,49, Fuentelarreina,8, Fuencarral
" Chalet adosado en venta en Urb. puerta de Hierro, Peñagrande",278.0,5,5,Otro,2313,789000,Casa o chalet,False,False,False,False,False,False,True,True,False,False,False,False,False,E,True,53, Peñagrande,8, Fuencarral
Piso en venta en La Paz,155.0,3,2,1,2012,650000,Pisos,False,False,True,True,True,True,False,True,True,False,False,False,True,en trámite,True,50, La Paz,8, Fuencarral
 Casa o chalet independiente en venta en Mirasierra,700.0,6,5,Otro,-11444,1750000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,True,False,False,en trámite,True,56, Mirasierra,8, Fuencarral
 Casa o chalet independiente en venta en Mirasierra,509.0,5,5,Otro,-87319,2420000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,True,False,False,en trámite,True,56, Mirasierra,8, Fuencarral
 Casa o chalet independiente en venta en Mirasierra,603.0,6,5,Otro,-98610,2475000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,True,False,False,en trámite,True,56, Mirasierra,8, Fuencarral
 Casa o chalet independiente en venta en Mirasierra,727.0,3,5,Otro,-156000,2700000,Casa o chalet,False,False,True,True,False,False,True,True,True,True,True,False,False,A,True,56, Mirasierra,8, Fuencarral
Piso en venta en Peñagrande,170.0,3,3,5,2275,770000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,en trámite,True,53, Peñagrande,8, Fuencarral
 Chalet adosado en venta en Peñagrande,439.0,6,5,Otro,2361,1095000,Casa o chalet,False,False,False,False,False,False,True,True,False,False,True,False,False,A,True,53, Peñagrande,8, Fuencarral
 Casa o chalet independiente en venta en Fuentelarreina,955.0,6,5,Otro,-128137,2600000,Casa o chalet,False,False,True,True,False,False,True,True,True,True,True,False,False,en trámite,False,49, Fuentelarreina,8, Fuencarral
 Chalet adosado en venta en Peñagrande,500.0,6,5,Otro,2374,1090000,Casa o chalet,False,False,True,False,False,False,True,True,True,False,True,False,False,en trámite,True,53, Peñagrande,8, Fuencarral
 Chalet adosado en venta en Arroyo del Fresno,360.0,5,4,Otro,2514,990000,Casa o chalet,False,False,False,True,False,False,True,True,True,False,True,False,False,en trámite,True,48, Arroyo del Fresno,8, Fuencarral
 Chalet pareado en venta en Peñagrande,387.0,6,5,Otro,2480,900000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,True,False,False,en trámite,True,53, Peñagrande,8, Fuencarral
" Casa o chalet independiente en venta en Urb. FUENTELARREINA, Fuentelarreina",955.0,6,5,Otro,-128137,2600000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,True,False,False,A,True,49, Fuentelarreina,8, Fuencarral
" Chalet pareado en venta en Urb. Fuentelarreina, Fuentelarreina",575.0,5,4,Otro,-20661,1900000,Casa o chalet,False,False,False,True,False,False,True,True,True,False,True,False,False,en trámite,True,49, Fuentelarreina,8, Fuencarral
 Chalet pareado en venta en Peñagrande,513.0,6,4,Otro,2470,890000,Casa o chalet,False,False,False,True,False,False,False,False,False,False,True,False,False,en trámite,True,53, Peñagrande,8, Fuencarral
" Casa o chalet independiente en venta en Urb. puerta de Hierro, Fuentelarreina",575.0,4,5,Otro,-20661,1900000,Casa o chalet,False,False,False,True,False,False,True,True,True,False,True,False,False,A,True,49, Fuentelarreina,8, Fuencarral
"Piso en venta en calle Ginzo de Limia, 11",97.0,2,2,Otro,1416,389900,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,False,54, Pilar,8, Fuencarral
" Chalet adosado en venta en calle Leopoldo Alas Clarín, 15",278.0,4,3,Otro,2295,780000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,False,False,False,en trámite,True,53, Peñagrande,8, Fuencarral
Piso en venta en calle DE PEDRO RICO,165.0,3,3,3,1892,598000,Pisos,False,False,True,True,True,True,False,True,False,False,False,True,False,en trámite,True,50, La Paz,8, Fuencarral
"Piso en venta en calle de la Costa Brava, 13",58.0,1,1,2,1435,398000,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,False,no indicado,False,56, Mirasierra,8, Fuencarral
"Piso en venta en Urb. SI, Las Tablas",102.0,3,2,1,1508,430000,Pisos,False,False,True,True,True,True,False,True,False,False,True,True,True,en trámite,True,51, Las Tablas,8, Fuencarral
Piso en venta en Peñagrande,262.0,5,4,4,2352,810000,Pisos,False,False,True,True,True,True,False,True,True,False,False,False,True,no indicado,True,53, Peñagrande,8, Fuencarral
Piso en venta en calle de Padornelo,131.0,3,2,3,1779,549000,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,D,True,51, Las Tablas,8, Fuencarral
"Piso en venta en RIBADAVIA, 8 -12",138.0,3,2,7,1553,450000,Pisos,False,False,False,True,True,True,False,False,True,True,True,False,False,en trámite,False,54, Pilar,8, Fuencarral
 Casa o chalet independiente en venta en Peña del Sol,600.0,6,5,Otro,-19939,1890000,Casa o chalet,False,False,True,True,False,False,False,False,True,False,False,False,False,en trámite,True,56, Mirasierra,8, Fuencarral
Piso en venta en calle Toques,130.0,2,2,1,1655,495000,Pisos,False,False,True,True,True,True,False,True,False,True,True,False,True,en trámite,True,51, Las Tablas,8, Fuencarral
