sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,house_type_id,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,District_code
95.0,2,2,1,815000,1,False,False,False,True,True,False,False,False,False,True,False,False,False,15
127.0,3,2,5,750000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
93.0,3,1,2,650000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
354.0,6,4,5,1970000,1,False,True,True,True,True,False,False,True,False,True,False,False,False,15
46.0,1,1,11,234000,1,False,True,False,False,False,False,False,False,False,False,True,False,False,15
149.0,5,2,5,1180000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,15
121.0,3,3,5,860000,1,False,False,True,True,True,False,False,False,False,True,False,False,False,15
110.0,2,2,2,850000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
145.0,4,2,2,665000,1,False,True,False,True,True,False,True,True,False,False,False,False,False,15
123.0,2,2,1,795000,1,False,False,False,True,True,False,False,False,False,True,False,False,False,15
166.0,3,2,4,740000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
95.0,2,2,1,390000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
127.0,2,2,3,1250000,1,False,True,False,True,True,False,False,False,True,False,False,False,False,15
83.0,3,2,3,482000,1,False,False,False,False,False,False,False,False,False,True,False,False,True,15
173.0,3,3,2,895000,1,False,True,True,True,True,False,False,True,True,False,True,False,False,15
93.0,3,2,2,459000,1,False,False,False,True,True,False,False,False,False,True,False,True,True,15
330.0,5,4,1,2150000,1,False,False,True,True,True,False,False,True,True,True,False,False,True,15
64.0,1,1,1,280000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
160.0,5,2,10,550000,1,False,True,True,True,True,False,False,False,False,True,True,False,False,15
140.0,5,2,4,520000,1,False,False,True,True,True,False,False,True,False,True,False,False,False,15
145.0,3,2,1,890000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,15
168.0,4,3,10,470000,2,False,False,True,True,True,False,False,False,False,True,False,False,False,15
157.0,2,3,7,816000,2,False,True,True,True,True,False,False,True,False,True,False,False,False,15
77.0,2,1,1,435000,1,False,False,True,True,False,False,False,False,False,False,False,False,False,15
129.0,3,3,2,990000,1,False,True,True,True,True,False,False,True,False,True,True,False,True,15
43.0,2,1,2,245000,1,False,True,False,False,True,False,False,False,True,False,False,False,False,15
93.0,3,2,1,445000,1,False,False,True,True,True,False,False,False,False,False,False,True,True,15
112.0,1,1,3,720000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
211.0,4,3,5,1600000,1,False,True,True,True,True,False,False,True,True,False,False,False,True,15
292.0,4,3,5,1750000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
93.0,2,2,2,895000,1,False,False,False,True,True,False,False,False,True,False,False,False,False,15
52.0,2,1,1,295000,1,False,False,True,True,False,False,False,False,False,False,False,False,False,15
45.0,1,1,3,475000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
422.0,6,4,2,1350000,1,False,False,True,True,True,False,False,True,False,False,False,False,True,15
124.0,3,2,2,650000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,15
104.0,2,1,6,597000,3,False,True,True,True,True,False,False,True,False,False,False,False,False,15
280.0,5,3,4,1475000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
73.0,2,1,3,340000,1,False,False,True,True,True,False,False,False,False,False,True,False,False,15
222.0,3,1,3,1500000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,15
183.0,3,4,2,1500000,1,False,True,False,True,True,False,False,False,True,False,False,False,False,15
36.0,1,1,1,269000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
125.0,2,2,1,695000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
63.0,2,1,1,359000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,15
33.0,2,1,4,249000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
226.0,4,3,4,1220000,1,False,True,True,True,False,False,False,True,True,False,True,False,False,15
93.0,2,1,5,359000,1,False,False,False,True,False,False,False,False,False,False,False,False,True,15
80.0,2,1,6,515000,3,False,True,True,True,True,False,False,True,False,False,True,False,False,15
102.0,3,2,4,518000,1,False,False,False,True,False,False,False,False,False,False,False,False,True,15
93.0,3,2,2,459000,1,False,False,True,True,True,False,False,True,False,True,True,False,True,15
143.0,3,2,2,830000,1,False,True,True,True,True,False,False,False,True,True,False,False,False,15
128.0,4,2,4,672900,1,False,True,False,True,False,False,False,False,False,False,False,True,False,15
70.0,2,1,10,369000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,15
215.0,5,2,4,1199500,1,False,False,False,True,False,False,False,False,False,True,False,False,False,15
62.0,1,1,10,399000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
150.0,4,2,1,800000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,15
104.0,3,2,3,620000,1,False,False,False,True,True,False,False,True,False,False,False,False,True,15
92.0,2,2,4,750000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
159.0,4,3,2,650000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,15
109.0,3,2,6,899000,3,False,True,True,True,True,False,False,True,True,False,False,False,False,15
159.0,4,3,7,598000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,15
259.0,5,2,2,850000,1,False,True,True,True,True,False,False,True,False,False,False,False,True,15
155.0,3,2,1,1100000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
270.0,6,2,2,1970000,1,False,True,True,True,True,False,False,False,True,True,False,False,False,15
142.0,3,2,1,1475000,1,False,True,True,False,True,False,False,False,True,True,False,False,True,15
130.0,2,3,5,825000,1,False,True,True,True,True,False,False,False,False,False,True,False,True,15
84.0,1,1,1,690000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
326.0,6,5,5,1500000,1,False,False,False,True,True,False,True,False,False,False,False,False,False,15
119.0,3,2,4,580000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,15
221.0,5,2,2,1050000,1,False,False,True,True,True,False,False,False,False,True,False,False,False,15
265.0,3,2,2,1300000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
209.0,4,2,5,1260000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
194.0,4,3,2,1290000,1,False,False,True,True,True,False,False,False,False,True,False,False,False,15
65.0,1,1,10,220000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
214.0,4,3,1,990000,1,False,False,True,True,True,False,True,True,False,False,False,True,False,15
144.0,3,2,6,960000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,15
135.0,3,2,1,610000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
190.0,1,1,10,800000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
146.0,2,2,6,690000,1,False,True,True,True,True,False,False,True,True,False,False,False,False,15
216.0,4,2,6,950000,1,False,True,True,True,True,False,False,True,False,True,False,False,False,15
82.0,2,1,2,550000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
47.0,2,1,2,232000,1,False,True,False,False,True,False,False,False,False,False,False,False,False,15
72.0,2,2,2,450000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
128.0,2,2,1,750000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,15
76.0,1,1,4,490000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
240.0,4,3,8,1975000,3,False,True,True,True,True,False,False,True,False,False,True,False,False,15
200.0,4,2,1,1600000,1,False,False,True,True,False,False,False,True,True,False,False,False,False,15
372.0,3,4,6,1740000,3,False,True,True,True,True,False,True,True,False,True,False,False,False,15
247.0,4,2,1,1700000,1,False,True,True,True,False,False,False,False,True,True,False,False,False,15
51.0,1,1,2,325000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,15
110.0,2,2,6,690000,3,False,True,True,True,True,False,False,True,False,False,True,False,False,15
172.0,4,3,8,559000,1,False,False,True,True,True,False,False,True,False,False,True,False,True,15
150.0,4,2,6,645000,1,False,True,True,True,True,False,False,True,True,True,False,False,False,15
94.0,2,1,1,620000,1,False,True,False,True,True,False,False,False,True,False,False,False,False,15
269.0,4,4,8,1550000,3,False,True,True,True,True,False,False,True,False,False,False,False,True,15
186.0,3,2,3,1600000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
135.0,3,2,6,1200000,3,False,False,True,True,True,False,False,True,False,True,False,False,True,15
233.0,4,3,5,1690000,1,False,False,True,True,True,False,False,False,False,False,False,False,True,15
222.0,3,3,6,1450000,3,False,False,False,True,True,False,False,True,False,False,False,False,False,15
456.0,6,4,2,2100000,1,False,True,True,True,True,False,False,True,False,True,False,False,False,15
165.0,3,3,6,1995000,1,False,True,True,True,True,False,True,False,False,True,False,False,True,15
247.0,4,2,1,1700000,1,False,False,False,True,True,False,False,False,True,True,False,False,False,15
127.0,3,2,2,595000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
156.0,3,3,5,1250000,1,False,False,False,True,True,False,False,False,False,False,True,False,False,15
292.0,4,3,5,1750000,1,False,False,True,True,True,False,False,False,True,True,False,False,False,15
272.0,4,4,2,1235000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,15
130.0,3,2,8,730000,3,False,True,True,True,True,False,False,True,False,False,False,False,False,15
231.0,5,1,1,1575000,1,False,False,False,True,True,False,False,False,True,False,False,False,False,15
160.0,5,3,11,475000,1,False,False,True,True,True,False,False,False,False,True,True,False,False,15
247.0,4,2,1,1700000,1,False,False,False,True,True,False,False,False,True,False,False,False,False,15
135.0,3,1,4,645000,1,False,False,True,True,True,False,False,True,False,False,True,False,False,15
240.0,5,3,2,1315000,1,False,True,True,True,True,False,False,False,True,True,True,False,True,15
149.0,3,2,4,840000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
85.0,2,2,4,518646,1,False,True,False,True,False,False,False,False,False,False,False,False,False,15
257.0,3,4,2,1780000,1,False,True,True,True,True,False,False,False,True,True,False,False,False,15
114.0,3,3,1,875000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
84.0,2,2,4,670000,1,False,False,False,True,True,False,False,True,False,False,False,False,False,15
156.0,2,2,8,935000,3,False,True,True,True,True,False,False,True,False,False,False,False,False,15
138.0,3,2,2,785000,1,False,True,False,True,True,False,False,True,False,False,False,False,False,15
222.0,3,2,6,1450000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
138.0,3,2,2,990000,1,False,True,True,True,True,False,False,False,False,False,False,False,True,15
119.0,2,2,10,795000,1,False,True,True,True,True,False,False,False,False,True,True,False,False,15
208.0,3,2,11,995000,4,False,False,False,False,False,False,False,False,True,False,False,False,True,15
115.0,3,2,6,730000,1,False,False,True,True,True,False,False,False,True,False,False,False,False,15
166.0,3,3,10,890000,1,False,True,True,True,True,False,False,True,False,False,True,True,True,15
110.0,3,2,1,430000,1,False,False,False,True,True,False,False,True,False,False,True,False,False,15
101.0,3,2,11,550000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
302.0,5,3,5,1549000,1,False,True,True,True,True,False,False,False,True,True,False,False,True,15
135.0,3,2,7,995000,1,False,True,True,True,True,False,False,True,False,False,True,False,True,15
348.0,5,4,3,1900000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,15
182.0,6,2,10,1300000,1,False,False,False,True,False,False,False,True,True,True,False,False,False,15
118.0,2,2,4,850000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
250.0,4,4,2,1300000,1,False,False,True,True,True,False,False,True,False,True,False,False,True,15
159.0,3,2,1,800000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
150.0,3,3,5,1460000,2,False,True,True,True,False,False,False,True,False,False,False,False,True,15
28.0,1,1,5,265000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
75.0,2,1,2,585000,1,False,True,True,True,True,False,False,True,True,False,False,False,True,15
130.0,3,3,11,550000,1,False,True,True,True,True,False,False,False,False,True,True,False,True,15
114.0,3,2,3,599000,1,False,False,True,True,True,False,False,False,True,False,True,False,False,15
142.0,3,3,1,1475000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
181.0,2,2,2,1150000,1,False,True,True,True,True,False,False,False,False,False,False,False,True,15
163.0,4,2,6,1440000,1,False,True,True,True,True,False,False,False,True,True,False,False,True,15
